title,author,source_url,category,collection,rights_status,doctrinal_status,warning_label,recommended_use
"Heaven: where it is, its inhabitants, and how to get there [microform] : the certainty of God's promise of a life beyond the grave, and the rewards that are in store for faithful service","Moody, D. L. (Dwight Lyman), 1837-1899",https://archive.org/download/cihm_27544/cihm_27544_djvu.txt,Evangelism,Moody Collection,verified public domain,reviewed,Requested author collection;Use with discernment;OCR spot-check,D. L. Moody evangelistic and devotional resource for Christian living and ministry use. OCR text should be spot-checked before quotation.
"New sermons, addresses and prayers [microform]","Moody, D. L. (Dwight Lyman), 1837-1899",https://archive.org/download/cihm_29744/cihm_29744_djvu.txt,Evangelism,Moody Collection,verified public domain,reviewed,Requested author collection;Use with discernment;OCR spot-check,D. L. Moody evangelistic and devotional resource for Christian living and ministry use. OCR text should be spot-checked before quotation.
Anecdotes and illustrations of D.L. Moody related by him in his revival work [microform],"Moody, D. L. (Dwight Lyman), 1837-1899; McClure, J. B. (James Baird), 1832-1895",https://archive.org/download/cihm_27774/cihm_27774_djvu.txt,Evangelism,Moody Collection,verified public domain,reviewed,Requested author collection;Use with discernment;OCR spot-check,D. L. Moody evangelistic and devotional resource for Christian living and ministry use. OCR text should be spot-checked before quotation.
Anecdotes and illustrations of D.L. Moody related by him in his revival work [microform],"Moody, D. L. (Dwight Lyman), 1837-1899; McClure, J. B. (James Baird), 1832-1895",https://archive.org/download/cihm_57850/cihm_57850_djvu.txt,Evangelism,Moody Collection,verified public domain,reviewed,Requested author collection;Use with discernment;OCR spot-check,D. L. Moody evangelistic and devotional resource for Christian living and ministry use. OCR text should be spot-checked before quotation.
"Daniel, Man of God - Dwight L. Moody",Dwight L. Moody,https://archive.org/download/daniel-man-of-god-moody/Daniel%20the%20Prophet%2C%20Doc%201%20(Original%20Scan)_djvu.txt,Evangelism,Moody Collection,verified public domain,reviewed,Requested author collection;Use with discernment;OCR spot-check,D. L. Moody evangelistic and devotional resource for Christian living and ministry use. OCR text should be spot-checked before quotation.
"Life, work and sermons of Dwight L. Moody : the great evangelist",Dwight L. Moody,https://archive.org/download/lifeworksermonso0000unse/lifeworksermonso0000unse_djvu.txt,Evangelism,Moody Collection,verified public domain,reviewed,Requested author collection;Use with discernment;OCR spot-check,D. L. Moody evangelistic and devotional resource for Christian living and ministry use. OCR text should be spot-checked before quotation.
The Man and His Mission,Dwight L. Moody,https://archive.org/download/dwightlmoodymanh0000unse/dwightlmoodymanh0000unse_djvu.txt,Evangelism,Moody Collection,verified public domain,reviewed,Requested author collection;Use with discernment;OCR spot-check,D. L. Moody evangelistic and devotional resource for Christian living and ministry use. OCR text should be spot-checked before quotation.
"Weighed And Wanting, Or The Ten Commandments",Dwight L. Moody,https://archive.org/download/weighed-and-wanting-or-the-ten-commandments/Weighed%20and%20Wanting%2C%20or%20The%20Ten%20Commandments_djvu.txt,Evangelism,Moody Collection,verified public domain,reviewed,Requested author collection;Use with discernment;OCR spot-check,D. L. Moody evangelistic and devotional resource for Christian living and ministry use. OCR text should be spot-checked before quotation.
"Sowing And Reaping, Dwight L Moody",Dwight L. Moody,https://archive.org/download/sowing-and-reaping-dwight-l-moody/Sowing%20and%20Reaping%2C%20Dwight%20L%20Moody_djvu.txt,Evangelism,Moody Collection,verified public domain,reviewed,Requested author collection;Use with discernment;OCR spot-check,D. L. Moody evangelistic and devotional resource for Christian living and ministry use. OCR text should be spot-checked before quotation.
Thou Fool and Eleven Other Sermons,dwight l. moody,https://archive.org/download/thoufoolelevenot0000unse_o3x9/thoufoolelevenot0000unse_o3x9_djvu.txt,Evangelism,Moody Collection,verified public domain,reviewed,Requested author collection;Use with discernment;OCR spot-check,D. L. Moody evangelistic and devotional resource for Christian living and ministry use. OCR text should be spot-checked before quotation.
The Life and Works of the World's Greatest Evangelist,Dwight L. Moody,https://archive.org/download/lifeworksofworld0000jwha/lifeworksofworld0000jwha_djvu.txt,Evangelism,Moody Collection,verified public domain,reviewed,Requested author collection;Use with discernment;OCR spot-check,D. L. Moody evangelistic and devotional resource for Christian living and ministry use. OCR text should be spot-checked before quotation.
Anecdotes and Illustrations of D.L. Moody in His Revival Work,Dwight L. Moody,https://archive.org/download/anecdotesillustr0000unse_j6b7/anecdotesillustr0000unse_j6b7_djvu.txt,Evangelism,Moody Collection,verified public domain,reviewed,Requested author collection;Use with discernment;OCR spot-check,D. L. Moody evangelistic and devotional resource for Christian living and ministry use. OCR text should be spot-checked before quotation.
The Man And His Mission,Dwight L. Moody,https://archive.org/download/manhismission0000dwig_w5v6/manhismission0000dwig_w5v6_djvu.txt,Evangelism,Moody Collection,verified public domain,reviewed,Requested author collection;Use with discernment;OCR spot-check,D. L. Moody evangelistic and devotional resource for Christian living and ministry use. OCR text should be spot-checked before quotation.
The life and works of the world's greatest evangelist,Dwight L. Moody,https://archive.org/download/lifeworksofworld0000dwig/lifeworksofworld0000dwig_djvu.txt,Evangelism,Moody Collection,verified public domain,reviewed,Requested author collection;Use with discernment;OCR spot-check,D. L. Moody evangelistic and devotional resource for Christian living and ministry use. OCR text should be spot-checked before quotation.
the life and works of the world's greatest evangelist,dwight l. moody,https://archive.org/download/lifeworksofworld0000dwig_i6l3/lifeworksofworld0000dwig_i6l3_djvu.txt,Evangelism,Moody Collection,verified public domain,reviewed,Requested author collection;Use with discernment;OCR spot-check,D. L. Moody evangelistic and devotional resource for Christian living and ministry use. OCR text should be spot-checked before quotation.
Power through prayer,"Bounds, Edward M. (Edward McKendree), 1835-1913",https://archive.org/download/powerthroughpray00boun_1/powerthroughpray00boun_1_djvu.txt,Prayer,Bounds Collection,verified public domain,reviewed,Requested author collection;Use with discernment;OCR spot-check,E. M. Bounds prayer resource for devotional reading and prayer teaching. OCR text should be spot-checked before quotation.
Preacher and prayer,"Bounds, Edward M. (Edward McKendree), 1835-1913",https://archive.org/download/preacherprayer00boun/preacherprayer00boun_djvu.txt,Prayer,Bounds Collection,verified public domain,reviewed,Requested author collection;Use with discernment;OCR spot-check,E. M. Bounds prayer resource for devotional reading and prayer teaching. OCR text should be spot-checked before quotation.
Purpose in prayer,"Bounds, Edward M. (Edward McKendree), 1835-1913",https://archive.org/download/purposeinprayer00boun/purposeinprayer00boun_djvu.txt,Prayer,Bounds Collection,verified public domain,reviewed,Requested author collection;Use with discernment;OCR spot-check,E. M. Bounds prayer resource for devotional reading and prayer teaching. OCR text should be spot-checked before quotation.
The essentials of prayer,"Bounds, Edward M. (Edward McKendree), 1835-1913",https://archive.org/download/essentialsofpray00boun/essentialsofpray00boun_djvu.txt,Prayer,Bounds Collection,verified public domain,reviewed,Requested author collection;Use with discernment;OCR spot-check,E. M. Bounds prayer resource for devotional reading and prayer teaching. OCR text should be spot-checked before quotation.
Preacher and prayer,"Bounds, Edward M. (Edward McKendree), 1835-1913",https://archive.org/download/preacherpray00boun/preacherpray00boun_djvu.txt,Prayer,Bounds Collection,verified public domain,reviewed,Requested author collection;Use with discernment;OCR spot-check,E. M. Bounds prayer resource for devotional reading and prayer teaching. OCR text should be spot-checked before quotation.
The resurrection,"Bounds, Edward M. (Edward McKendree), 1835-1913",https://archive.org/download/resurrection00boun/resurrection00boun_djvu.txt,Prayer,Bounds Collection,verified public domain,reviewed,Requested author collection;Use with discernment;OCR spot-check,E. M. Bounds prayer resource for devotional reading and prayer teaching. OCR text should be spot-checked before quotation.
"Satan : his personality, power and overthrow","Bounds, Edward M. (Edward McKendree), 1835-1913",https://archive.org/download/satanhispersonal0000boun/satanhispersonal0000boun_djvu.txt,Prayer,Bounds Collection,verified public domain,reviewed,Requested author collection;Use with discernment;OCR spot-check,E. M. Bounds prayer resource for devotional reading and prayer teaching. OCR text should be spot-checked before quotation.
The ineffable glory; thoughts on the resurrection,"Bounds, Edward M. (Edward McKendree), 1835-1913",https://archive.org/download/ineffablegloryth00boun/ineffablegloryth00boun_djvu.txt,Prayer,Bounds Collection,verified public domain,reviewed,Requested author collection;Use with discernment;OCR spot-check,E. M. Bounds prayer resource for devotional reading and prayer teaching. OCR text should be spot-checked before quotation.
The possibilities of prayer,"Bounds, Edward M. (Edward McKendree), 1835-1913",https://archive.org/download/possibilitiesofp0000boun/possibilitiesofp0000boun_djvu.txt,Prayer,Bounds Collection,verified public domain,reviewed,Requested author collection;Use with discernment;OCR spot-check,E. M. Bounds prayer resource for devotional reading and prayer teaching. OCR text should be spot-checked before quotation.
The necessity of prayer,Edward M. Bounds; Homer W. Hodge,https://archive.org/download/x-necessity-prayer/x%20necessity%20prayer_djvu.txt,Prayer,Bounds Collection,verified public domain,reviewed,Requested author collection;Use with discernment;OCR spot-check,E. M. Bounds prayer resource for devotional reading and prayer teaching. OCR text should be spot-checked before quotation.
